# A new generation of Standard Solar Models
# arxiv:1611.09867 
#
# Sound speed and density of the AGSS09met model (units = cgs)
#
# Mass     Radius  Csound     Rho 
0.2348079  0.16600 4.7792e+07 4.8534e+01
0.2362333  0.16650 4.7760e+07 4.8311e+01
0.2376600  0.16700 4.7728e+07 4.8088e+01
0.2390894  0.16750 4.7696e+07 4.7867e+01
0.2405203  0.16800 4.7665e+07 4.7646e+01
0.2419531  0.16850 4.7633e+07 4.7427e+01
0.2433877  0.16900 4.7601e+07 4.7208e+01
0.2448246  0.16950 4.7568e+07 4.6990e+01
0.2462632  0.17000 4.7536e+07 4.6773e+01
0.2477035  0.17050 4.7504e+07 4.6556e+01
0.2491454  0.17100 4.7472e+07 4.6340e+01
0.2505891  0.17150 4.7439e+07 4.6126e+01
0.2520348  0.17200 4.7407e+07 4.5912e+01
0.2534820  0.17250 4.7374e+07 4.5699e+01
0.2549307  0.17300 4.7341e+07 4.5486e+01
0.2563810  0.17350 4.7309e+07 4.5274e+01
0.2578332  0.17400 4.7276e+07 4.5064e+01
0.2592869  0.17450 4.7243e+07 4.4854e+01
0.2607420  0.17500 4.7210e+07 4.4645e+01
0.2621984  0.17550 4.7177e+07 4.4436e+01
0.2636570  0.17600 4.7144e+07 4.4229e+01
0.2651165  0.17650 4.7111e+07 4.4022e+01
0.2665775  0.17700 4.7078e+07 4.3816e+01
0.2680399  0.17750 4.7045e+07 4.3611e+01
0.2695036  0.17800 4.7012e+07 4.3406e+01
0.2709686  0.17850 4.6978e+07 4.3202e+01
0.2724351  0.17900 4.6945e+07 4.2999e+01
0.2739030  0.17950 4.6912e+07 4.2797e+01
0.2753721  0.18000 4.6878e+07 4.2596e+01
0.2768422  0.18050 4.6845e+07 4.2395e+01
0.2783138  0.18100 4.6811e+07 4.2196e+01
0.2797860  0.18150 4.6777e+07 4.1996e+01
0.2812601  0.18200 4.6744e+07 4.1798e+01
0.2827347  0.18250 4.6710e+07 4.1600e+01
0.2842109  0.18300 4.6676e+07 4.1404e+01
0.2856878  0.18350 4.6642e+07 4.1207e+01
0.2871658  0.18400 4.6609e+07 4.1012e+01
0.2886450  0.18450 4.6575e+07 4.0818e+01
